id,timestamp,customerFirstName,rewardsMemberId,employeeId,orderPriceTotal
455,2022-09-10 00:14:00.445610,Rebecca,69,8,36.95
456,2022-09-10 07:00:01.408499,Jennifer,61,1,16.98
457,2022-09-10 00:09:00.672435,Wynell,90,7,5.99
458,2022-09-10 08:50:43.684265,Eugene,50,7,19.98
459,2022-09-10 01:36:16.594430,William,5,9,15.98
460,2022-09-10 19:00:09.981550,Elizabeth,46,5,9.99
461,2022-09-10 19:44:09.955157,Heather,23,5,17.98
462,2022-09-10 11:36:14.296933,Talisha,42,5,20.97
463,2022-09-10 04:59:57.476647,Brenda,25,6,24.97
464,2022-09-10 07:47:58.639472,William,96,7,19.97
465,2022-09-10 15:17:08.922977,Irina,98,7,33.96
466,2022-09-10 02:52:08.984132,Kathryn,12,7,25.97
467,2022-09-10 10:29:36.907661,Wayne,34,2,7.99
468,2022-09-10 01:08:16.419754,Talisha,42,0,31.96
469,2022-09-10 19:50:26.918146,Norman,88,9,33.96
470,2022-09-11 20:19:57.556531,Charles,30,2,22.97
471,2022-09-11 17:55:47.411678,Joseph,20,5,23.97
472,2022-09-11 04:23:12.249927,William,29,1,55.94
473,2022-09-11 14:42:07.463842,Sheldon,11,2,19.97
474,2022-09-11 09:24:20.963398,Anita,66,8,21.97
475,2022-09-11 11:11:05.199706,Mary,80,3,26.97
476,2022-09-11 11:09:46.430832,Marsha,91,1,17.98
477,2022-09-11 05:51:22.436895,Kathryn,12,4,8.99
478,2022-09-11 07:58:02.499817,Norma,60,2,9.99
479,2022-09-11 01:50:34.083186,Joan,21,8,21.97
480,2022-09-11 03:06:28.350559,Gordon,47,6,23.97
481,2022-09-11 16:05:53.379648,Conrad,99,6,7.99
482,2022-09-11 14:49:03.646446,Eugene,50,7,37.96
483,2022-09-11 10:32:39.619263,Talisha,42,3,17.98
484,2022-09-11 17:04:46.338152,Lee,4,9,5.99
485,2022-09-11 10:37:12.658000,Yvette,16,4,7.99
486,2022-09-11 02:10:28.043007,Wayne,34,6,18.97
487,2022-09-11 11:50:40.801239,Shelli,81,6,43.94
488,2022-09-12 02:31:58.417672,Suzanne,35,5,39.95
489,2022-09-12 06:27:27.104354,Linda,85,4,37.95
490,2022-09-12 20:53:49.709719,William,5,3,13.98
491,2022-09-12 09:44:18.347554,Thomas,32,4,35.95
492,2022-09-12 18:53:50.273565,Shelli,81,8,21.97
493,2022-09-12 10:22:08.205680,Joshua,62,0,22.97
494,2022-09-12 03:46:27.014541,Michael,72,1,22.97
495,2022-09-12 04:56:39.093288,Mary,86,9,15.98
496,2022-09-12 00:13:36.715535,Carol,55,1,38.95
497,2022-09-12 02:10:15.193803,Lorenzo,97,5,31.96
498,2022-09-12 21:25:32.808823,Elizabeth,46,2,35.95
499,2022-09-12 01:54:00.631887,Joan,21,8,21.97
500,2022-09-12 03:07:51.862009,Dustin,64,7,31.96
501,2022-09-12 20:44:20.735004,Christopher,40,8,38.95
502,2022-09-12 18:29:49.108640,Kecia,36,7,35.95
503,2022-09-12 01:56:33.735919,John,82,4,8.99
504,2022-09-12 18:22:23.387980,Conrad,99,0,6.99
505,2022-09-12 06:32:57.247873,Barton,6,7,27.97
506,2022-09-12 00:39:06.977712,Misty,77,9,6.99
507,2022-09-12 04:47:27.506907,Lorenzo,97,4,45.95
508,2022-09-12 03:54:04.803293,Jane,59,6,37.96
509,2022-09-12 01:55:55.864700,Donald,58,4,7.99
510,2022-09-12 11:53:52.771500,Wendy,24,7,15.98
511,2022-09-12 12:03:07.929661,Susan,92,0,31.96
512,2022-09-12 14:37:06.967865,Jennifer,61,9,26.97
513,2022-09-12 03:31:24.149831,Mary,86,9,17.98
514,2022-09-12 08:26:13.916601,Rebecca,69,2,40.95
515,2022-09-12 22:24:09.460084,Default,0,1,31.96
516,2022-09-12 00:52:06.586093,Craig,31,2,45.95
517,2022-09-12 13:51:36.690360,Mark,89,1,21.97
518,2022-09-12 17:23:33.402987,Megan,74,0,21.97
519,2022-09-12 21:43:51.827244,Megan,74,0,6.99
520,2022-09-13 17:40:36.776782,Lee,4,7,9.99
521,2022-09-13 22:43:28.010801,Suzanne,35,1,34.95
522,2022-09-13 00:38:26.178868,Charles,39,2,5.99
523,2022-09-13 11:52:17.811720,Pearlie,84,6,36.95
524,2022-09-13 02:33:24.537290,Mary,86,0,51.94
525,2022-09-13 06:01:41.056007,Kelly,73,4,29.96
526,2022-09-13 09:42:43.552153,Conrad,99,5,25.97
527,2022-09-13 03:59:11.604834,Andrew,13,8,29.96
528,2022-09-13 16:18:41.884292,Allen,14,3,27.96
529,2022-09-13 00:39:09.722612,Charles,30,8,8.99
530,2022-09-13 19:22:28.800409,Charles,30,9,14.98
531,2022-09-13 22:13:08.266911,Judith,53,7,23.97
532,2022-09-13 03:26:39.642536,Katherine,9,5,26.97
533,2022-09-13 16:59:41.333905,Corina,79,0,32.96
534,2022-09-13 11:53:47.644030,Joyce,28,2,11.98
535,2022-09-13 03:56:46.894337,David,7,8,17.98
536,2022-09-13 20:15:10.431084,Elizabeth,37,2,22.97
537,2022-09-13 04:00:11.374298,David,7,8,13.98
538,2022-09-13 10:44:06.162899,Robert,8,2,35.95
539,2022-09-13 09:54:34.364715,Craig,31,1,25.97
540,2022-09-13 20:58:12.168626,Susan,92,7,11.98
541,2022-09-13 04:36:41.076407,Charles,39,2,37.96
542,2022-09-13 13:34:23.370456,Heather,23,3,34.96
543,2022-09-13 01:05:32.276864,Donald,58,2,20.97
544,2022-09-13 17:41:48.976631,Vicenta,45,6,34.96
545,2022-09-13 21:31:03.149777,Brenda,25,4,29.96
546,2022-09-13 18:44:38.357201,Lillian,54,3,23.97
547,2022-09-13 15:29:46.231285,Dustin,64,3,31.96
548,2022-09-13 18:56:19.156701,Robert,8,3,33.96
549,2022-09-14 02:17:09.528519,Ricky,95,0,27.97
550,2022-09-14 06:52:41.080414,Melinda,67,9,29.96
551,2022-09-14 19:49:54.402718,Lorenzo,97,0,23.96
552,2022-09-14 07:27:50.332749,Mark,89,8,23.97
553,2022-09-14 07:33:37.680143,James,22,6,25.96
554,2022-09-14 23:11:29.746874,Kecia,36,3,29.97
555,2022-09-14 17:28:55.136169,Susan,92,6,53.94
556,2022-09-14 18:17:46.622754,Irene,2,5,39.95
557,2022-09-14 01:27:05.162233,Irina,98,7,29.96
558,2022-09-14 06:51:37.852024,Carol,55,6,20.97
559,2022-09-14 22:14:48.393037,Marsha,91,1,15.98
560,2022-09-14 14:51:53.629192,Jennifer,61,5,6.99
561,2022-09-14 23:18:09.302251,Carol,55,4,11.98
562,2022-09-14 20:58:00.362299,Ricky,95,8,22.97
563,2022-09-14 20:49:30.210370,Yvette,16,1,29.96
564,2022-09-14 21:29:31.102796,Christina,51,0,35.96
565,2022-09-14 18:08:25.313354,Thomas,32,0,9.99
566,2022-09-14 03:59:47.476798,Wendy,24,4,13.98
567,2022-09-14 05:55:48.611206,Carol,55,1,6.99
568,2022-09-14 12:04:00.661204,William,29,3,24.97
569,2022-09-14 18:01:00.986567,Allen,14,8,15.98
570,2022-09-14 03:40:26.018024,Andrew,13,1,11.98
571,2022-09-14 12:09:39.575034,Susan,92,3,9.99
572,2022-09-14 18:03:40.822789,Jonathon,15,3,25.96
573,2022-09-14 04:54:41.548258,Talisha,42,2,35.96
574,2022-09-15 02:25:46.573826,Wendy,24,2,7.99
575,2022-09-15 01:29:34.045753,Default,0,6,36.95
576,2022-09-15 04:47:15.412106,Wynell,90,8,8.99
577,2022-09-15 14:38:27.647558,Wynell,90,4,6.99
578,2022-09-15 18:28:55.984991,Melinda,67,0,31.96
579,2022-09-15 00:03:45.024532,David,7,0,15.98
580,2022-09-15 02:39:14.344345,Wayne,34,9,33.95
581,2022-09-15 20:15:22.261545,Naomi,87,8,43.94
582,2022-09-15 09:36:14.083801,Linda,85,6,17.98
583,2022-09-15 14:12:02.004205,Katherine,9,8,7.99
584,2022-09-15 21:41:57.416398,William,29,1,26.96
585,2022-09-15 05:29:57.456977,Allen,14,5,31.96
586,2022-09-15 14:52:49.224394,Anne,1,1,39.95
587,2022-09-15 09:25:56.164203,Christina,51,4,35.95
588,2022-09-15 10:17:34.604805,Aurelia,63,7,22.97
589,2022-09-15 12:12:27.401571,Mary,86,3,28.97
590,2022-09-15 00:40:56.289011,Thomas,18,2,27.97
591,2022-09-15 10:09:53.370520,Sheldon,11,8,11.98
592,2022-09-15 17:53:56.078729,Agnes,17,8,19.98
593,2022-09-15 18:51:36.965503,Wm,27,1,45.94
594,2022-09-15 23:16:34.482439,William,57,1,27.96
595,2022-09-15 13:49:23.598429,Mary,80,4,31.96
596,2022-09-15 04:12:10.875805,Pearlie,84,9,25.97
597,2022-09-15 13:28:50.621630,Irina,98,4,7.99
598,2022-09-15 12:42:00.692561,Evan,33,4,23.97
599,2022-09-15 23:37:38.699800,Joyce,83,4,5.99
600,2022-09-15 19:12:37.000778,William,65,5,37.95
601,2022-09-15 03:27:34.156517,Anita,66,9,29.96
602,2022-09-15 10:57:37.883196,Diana,19,1,7.99
603,2022-09-15 15:12:42.243480,Marsha,91,2,7.99
604,2022-09-15 07:31:09.463145,David,38,2,18.98
605,2022-09-15 04:51:39.298164,Elizabeth,37,0,31.96
606,2022-09-15 23:00:27.082760,Charles,39,6,11.98
607,2022-09-15 03:25:44.036180,David,38,7,25.97
608,2022-09-15 09:20:02.420687,Allen,14,2,11.98
609,2022-09-15 23:32:19.654460,Default,0,6,15.98
610,2022-09-15 09:40:23.580274,Jean,26,0,36.96
611,2022-09-15 04:57:35.815055,Diana,19,0,23.97
612,2022-09-15 07:00:51.893659,Corina,79,1,11.98
613,2022-09-15 19:45:27.257064,Yvette,16,4,11.98
614,2022-09-15 13:41:25.809790,Megan,74,5,15.98
615,2022-09-15 06:47:16.839023,Joyce,83,6,16.98
616,2022-09-15 01:10:17.023322,Default,0,4,15.98
617,2022-09-15 15:09:58.415348,Michael,43,7,37.95
618,2022-09-15 00:48:07.363088,Megan,74,1,33.95
619,2022-09-15 18:03:46.963935,Kathryn,12,0,9.99
620,2022-09-15 03:30:16.878448,Robert,8,2,21.97
621,2022-09-15 15:19:50.727200,Wynell,90,1,25.97
622,2022-09-15 12:02:05.353560,Linda,85,4,34.96
623,2022-09-15 13:38:06.021204,Naomi,87,5,27.97
624,2022-09-15 05:12:14.105659,Louis,76,9,5.99
625,2022-09-15 00:58:07.222460,Kathleen,71,6,15.98
626,2022-09-15 08:44:50.228754,Diana,19,0,24.97
627,2022-09-16 20:05:31.927249,Irina,98,7,45.94
628,2022-09-16 19:29:53.467569,Carol,55,3,23.97
629,2022-09-16 07:12:56.011976,William,29,1,21.97
630,2022-09-16 08:57:34.163190,Sunny,70,1,35.95
631,2022-09-16 09:57:53.040202,Naomi,87,3,17.98
632,2022-09-16 05:02:50.926983,Susan,92,1,49.94
633,2022-09-16 04:09:40.193793,Norman,88,5,30.96
634,2022-09-16 22:33:55.759345,Joan,21,1,30.96
635,2022-09-16 12:30:06.282778,Conrad,99,0,15.98
636,2022-09-16 02:17:22.220712,William,96,5,15.98
637,2022-09-16 19:55:47.170988,Default,0,9,41.94
638,2022-09-16 23:09:26.746378,Wayne,34,5,8.99
639,2022-09-16 16:06:45.904944,Yvette,16,4,20.97
640,2022-09-16 22:05:46.664827,Luz,93,4,35.95
641,2022-09-16 17:10:19.146731,Luz,93,4,25.97
642,2022-09-16 23:43:57.447670,Irina,98,4,23.97
643,2022-09-16 06:08:54.965952,David,38,3,15.98
644,2022-09-16 15:17:21.899943,Joshua,62,8,14.98
645,2022-09-16 23:49:22.734218,Joshua,62,8,22.97
646,2022-09-16 00:11:35.566315,Wayne,34,5,19.97
647,2022-09-16 15:47:27.271636,Thomas,18,9,37.96
648,2022-09-16 01:07:48.703523,Irina,98,1,15.98
649,2022-09-16 19:50:27.257284,Default,0,8,22.97
650,2022-09-16 19:15:44.438514,Alfred,68,7,34.95
651,2022-09-16 05:49:37.000097,Irene,2,6,15.98
652,2022-09-16 17:17:24.616508,William,65,2,42.95
653,2022-09-16 17:14:00.103782,Brenda,25,7,22.97
654,2022-09-16 19:53:28.136511,William,65,0,15.98
655,2022-09-16 06:32:59.641907,Corina,79,7,15.98
656,2022-09-16 14:35:13.207331,Elizabeth,46,0,7.99
657,2022-09-16 02:38:20.326449,Elizabeth,37,3,13.98
658,2022-09-16 04:42:53.227997,Linda,85,0,23.97
659,2022-09-16 23:47:08.154556,Norma,60,8,17.98
660,2022-09-16 08:36:15.128831,Joyce,28,8,17.98
661,2022-09-16 17:24:41.532642,Kelly,73,5,19.98
662,2022-09-16 22:16:32.038461,Lee,4,1,16.98
663,2022-09-16 12:50:32.230696,Christopher,40,9,25.97
664,2022-09-16 01:37:50.430594,David,38,3,22.97
665,2022-09-16 04:39:51.953071,Marsha,91,6,45.95
666,2022-09-16 00:38:00.027429,Lorenzo,97,1,31.96
667,2022-09-16 22:06:47.335234,Anne,1,3,15.98
668,2022-09-16 14:26:54.859982,Alfred,68,1,37.96
669,2022-09-16 14:16:40.799218,Dustin,64,0,21.97
670,2022-09-16 07:17:01.384011,Kelly,73,4,27.96
671,2022-09-16 00:24:47.458426,Norma,60,9,17.98
672,2022-09-16 08:45:21.451465,Alfred,68,9,31.96
673,2022-09-16 23:24:36.852770,Yvette,16,3,23.97
674,2022-09-16 13:24:49.618314,Irene,2,0,19.97
675,2022-09-16 04:20:27.730792,David,7,0,19.97
676,2022-09-16 08:22:21.476366,Gordon,47,6,53.94
677,2022-09-17 08:32:21.630741,Wm,27,8,7.99
678,2022-09-17 01:58:23.563419,Michael,72,5,5.99
679,2022-09-17 23:00:00.887578,Joseph,20,7,15.98
680,2022-09-17 06:46:27.157208,Joan,21,6,33.96
681,2022-09-17 07:26:12.158985,Lillian,54,3,29.96
682,2022-09-17 10:32:04.783658,Jannie,41,6,41.95
683,2022-09-17 01:52:08.829812,Irina,98,0,47.94
684,2022-09-17 04:53:08.828020,Wayne,34,5,7.99
685,2022-09-17 14:18:01.653702,Wendy,24,0,22.97
686,2022-09-17 12:27:48.463859,Kecia,36,7,28.96
687,2022-09-17 23:59:12.674419,William,57,4,8.99
688,2022-09-17 23:54:23.791826,John,82,5,31.96
689,2022-09-17 21:49:13.979596,Thomas,32,8,44.95
690,2022-09-17 02:27:00.523957,William,65,2,11.98
691,2022-09-17 13:15:00.260170,Thomas,18,6,22.97
692,2022-09-17 16:42:21.027949,Andrew,13,7,23.97
693,2022-09-17 12:59:27.226986,Mary,80,7,11.98
694,2022-09-17 23:17:36.193267,Agnes,17,1,5.99
695,2022-09-18 23:20:49.556156,Norman,88,1,15.98
696,2022-09-18 12:20:08.418655,Default,0,8,34.95
697,2022-09-18 15:30:15.185439,Jennifer,61,7,22.97
698,2022-09-18 19:53:01.532717,Tracey,10,3,17.98
699,2022-09-18 02:10:00.932731,Stephen,75,2,21.97
700,2022-09-18 02:16:02.945992,Shelli,81,1,36.95
701,2022-09-18 21:11:42.834613,Tracey,10,9,19.98
702,2022-09-18 09:42:37.683026,William,5,8,30.96
703,2022-09-18 01:49:05.779166,Marsha,91,5,5.99
704,2022-09-18 02:31:00.468921,Joyce,28,3,11.98
705,2022-09-18 10:54:31.869783,Joshua,62,3,8.99
706,2022-09-18 01:28:13.251677,Mary,80,7,9.99
707,2022-09-18 10:30:52.274953,Vicenta,45,4,33.96
708,2022-09-18 22:46:48.070161,Agnes,17,5,25.97
709,2022-09-18 19:12:27.159050,Mary,80,3,6.99
710,2022-09-18 10:37:28.303144,James,22,2,7.99
711,2022-09-18 13:29:49.720473,Rebecca,69,9,25.97
712,2022-09-18 05:16:32.898432,Judith,53,2,31.96
713,2022-09-18 15:38:46.516440,Joyce,83,4,45.94
714,2022-09-18 04:46:56.763190,James,22,6,8.99
715,2022-09-18 10:23:22.483625,James,22,7,11.98
716,2022-09-18 04:48:25.470464,Joshua,49,8,7.99
717,2022-09-18 22:08:57.646509,Kathleen,71,6,26.96
718,2022-09-18 09:06:06.658233,Wayne,34,0,27.96
719,2022-09-18 05:46:22.676345,Anita,66,4,27.96
720,2022-09-18 12:29:47.861313,Heather,23,0,32.96
721,2022-09-18 10:46:12.313860,Mary,80,8,45.94
722,2022-09-18 17:56:07.658589,Pearlie,84,1,15.98
723,2022-09-18 04:46:04.502853,Donald,58,6,15.98
724,2022-09-18 21:42:58.060823,Jennifer,61,3,36.96
725,2022-09-18 21:48:25.846405,Default,0,3,17.98
726,2022-09-18 13:03:47.555218,Aurelia,63,3,9.99
727,2022-09-18 04:31:32.807912,Mary,86,3,36.96
728,2022-09-18 17:42:35.810699,Jane,52,1,25.96
729,2022-09-18 07:25:41.110098,Judith,53,3,29.96
730,2022-09-18 13:56:23.948597,Joyce,83,1,13.98
731,2022-09-18 16:06:49.643616,Lillian,54,8,32.96
732,2022-09-18 04:06:47.228057,Joyce,28,9,24.97
733,2022-09-18 15:23:59.935337,Vicenta,45,0,30.950000000000003
734,2022-09-18 09:11:28.037650,Jennifer,61,5,37.96
735,2022-09-18 11:45:11.482407,Nora,94,2,27.96
736,2022-09-18 06:38:13.991916,Jennifer,61,6,7.99
737,2022-09-18 10:42:41.402516,Rochelle,3,5,17.98
738,2022-09-18 08:39:11.869520,Chance,44,3,25.97
739,2022-09-18 04:59:27.143048,Katherine,9,4,19.97
740,2022-09-18 12:48:03.468361,Sunny,70,0,25.97
741,2022-09-19 16:44:42.193143,Nora,94,7,19.98
742,2022-09-19 22:51:00.501364,Talisha,42,3,19.97
743,2022-09-19 22:02:55.281827,Charles,30,4,29.96
744,2022-09-19 00:42:32.778438,Rochelle,3,0,33.95
745,2022-09-19 02:20:59.630842,Katherine,9,4,25.97
746,2022-09-19 14:25:01.524817,Judith,53,3,41.95
747,2022-09-19 22:16:30.864484,Lorenzo,97,5,44.95
748,2022-09-19 23:18:23.259697,Dustin,64,4,41.95
749,2022-09-19 06:31:34.309823,Judith,53,4,41.95
750,2022-09-19 13:40:40.107239,Jane,59,0,24.97
751,2022-09-19 16:32:06.632773,Allen,14,5,26.97
752,2022-09-19 05:09:25.247494,Pearlie,84,5,33.96
753,2022-09-19 21:08:59.389681,Stephen,75,7,49.94
754,2022-09-19 20:34:09.052218,Irina,98,2,13.98
755,2022-09-19 19:42:08.131498,Thomas,18,9,27.97
756,2022-09-19 08:21:12.779206,Gordon,47,7,6.99
757,2022-09-19 01:44:51.938960,Wayne,34,4,14.98
758,2022-09-19 11:47:08.320929,Eugene,50,9,21.97
759,2022-09-19 14:33:19.319640,Irina,98,1,29.96
760,2022-09-19 23:06:38.209450,Joshua,62,0,14.98
761,2022-09-19 15:42:11.313705,Agnes,17,4,17.98
762,2022-09-19 10:57:48.950312,Dustin,64,7,24.97
763,2022-09-19 13:47:30.880327,Charles,30,1,15.98
764,2022-09-19 21:39:00.143252,Megan,74,1,15.98
765,2022-09-19 03:57:38.982726,Christina,51,0,33.96
766,2022-09-19 12:12:47.503387,Elizabeth,46,7,26.96
767,2022-09-19 18:58:48.608938,Michael,43,3,25.97
768,2022-09-19 07:55:57.077234,Brenda,25,7,19.98
769,2022-09-19 21:29:01.072303,Jane,52,7,41.95
770,2022-09-19 16:16:21.152648,Christopher,40,0,15.98
771,2022-09-19 14:31:01.231376,Luz,93,6,23.97
772,2022-09-19 11:29:04.864899,Marsha,91,8,30.96
773,2022-09-19 14:00:46.963566,Jean,26,3,21.97
774,2022-09-19 08:58:29.000674,Vicenta,45,3,31.96
775,2022-09-19 11:31:57.204055,Robert,8,1,43.94
776,2022-09-19 18:54:36.482432,Elizabeth,37,3,39.95
777,2022-09-19 06:50:12.154073,Louis,76,7,5.99
778,2022-09-19 13:30:44.354827,Heather,23,5,35.96
779,2022-09-19 13:17:44.679298,Katherine,9,0,35.95
780,2022-09-19 04:35:13.990537,Linda,85,3,17.98
781,2022-09-19 23:16:38.296743,Gordon,47,5,33.96
782,2022-09-19 22:37:59.022870,Norma,60,0,29.96
783,2022-09-19 09:47:45.885816,Katherine,9,5,19.98
784,2022-09-19 09:21:40.065242,Anne,1,6,17.98
785,2022-09-19 18:47:13.645810,Mark,89,6,8.99
786,2022-09-19 15:37:44.438196,Shelli,81,5,24.97
787,2022-09-20 15:42:12.996366,Charles,30,5,9.99
788,2022-09-20 09:53:49.052735,Megan,74,5,23.97
789,2022-09-20 09:14:05.110620,Joshua,62,7,8.99
790,2022-09-20 02:37:01.465771,David,38,9,41.94
791,2022-09-20 00:31:39.358343,Marsha,91,4,44.95
792,2022-09-20 04:02:04.609695,Christopher,40,6,41.95
793,2022-09-20 11:13:06.660273,Janelle,78,2,37.96
794,2022-09-20 13:57:54.676694,David,7,7,17.98
795,2022-09-20 17:52:27.190454,Tracey,10,0,19.97
796,2022-09-20 19:56:33.370110,Ricky,95,5,29.96
797,2022-09-20 03:07:15.024464,Heather,23,0,47.94
798,2022-09-20 16:06:47.624625,Sheldon,11,7,19.98
799,2022-09-20 08:47:45.656367,Mary,80,2,8.99
800,2022-09-20 03:01:15.760220,Lorenzo,97,9,15.98
801,2022-09-20 05:50:03.966906,Jean,26,4,24.97
802,2022-09-20 21:09:09.899930,Anne,1,9,20.97
803,2022-09-20 09:51:23.576235,Christopher,40,3,41.95
804,2022-09-20 21:28:21.692784,David,7,9,11.98
805,2022-09-20 21:46:32.358565,Queenie,48,4,22.97
806,2022-09-20 09:51:52.259066,Heather,23,0,15.98
807,2022-09-20 06:49:48.547986,Joseph,20,7,5.99
808,2022-09-20 17:10:52.915816,Lillian,54,2,13.98
809,2022-09-20 19:57:57.264679,Louis,76,5,5.99
810,2022-09-20 04:07:07.769783,Kathleen,71,4,8.99
811,2022-09-20 16:39:56.186562,Aurelia,63,0,22.97
812,2022-09-20 18:39:01.182731,William,5,1,36.95
813,2022-09-20 00:34:06.832377,Aurelia,63,1,24.97
814,2022-09-20 16:42:34.728223,Chance,44,3,13.98
815,2022-09-20 12:24:16.834259,Diana,19,5,24.97
816,2022-09-20 06:06:16.483056,Joyce,28,7,6.99
817,2022-09-20 08:44:02.742117,Kathryn,12,6,7.99
818,2022-09-20 05:04:40.066052,Ricky,95,8,34.96
819,2022-09-20 13:36:08.208406,Joyce,83,2,8.99
820,2022-09-20 20:29:22.045116,Jane,52,9,13.98
821,2022-09-20 05:58:40.729115,Linda,85,6,40.95
822,2022-09-20 05:00:18.560525,Thomas,18,9,25.97
823,2022-09-20 03:34:52.882010,Default,0,9,9.99
824,2022-09-20 03:27:29.934084,Jannie,41,6,13.98
825,2022-09-20 02:37:24.284214,Katherine,9,3,24.97
826,2022-09-20 18:20:37.207488,Irene,2,9,33.96
827,2022-09-20 13:22:47.559241,William,65,8,14.98
828,2022-09-20 14:38:38.668261,Christina,51,0,33.96
829,2022-09-20 23:31:43.812176,Michael,43,2,39.96
830,2022-09-20 03:12:16.846986,Sunny,70,4,11.98
831,2022-09-20 20:52:50.407472,Luz,93,4,22.97
832,2022-09-20 13:26:47.034845,Mark,89,0,27.96
833,2022-09-20 20:53:11.938073,John,82,2,35.94
834,2022-09-20 02:12:23.442448,Ricky,95,3,9.99
835,2022-09-20 07:04:51.509831,Eugene,50,3,17.98
836,2022-09-20 09:02:35.902413,Corina,79,1,41.95
837,2022-09-20 03:47:45.333037,Jane,59,5,15.98
838,2022-09-21 18:25:59.983944,William,5,6,37.95
839,2022-09-21 02:54:51.108856,Corina,79,6,37.95
840,2022-09-21 17:50:59.737663,Judith,53,0,7.99
841,2022-09-21 08:05:07.048844,Mary,86,4,9.99
842,2022-09-21 23:34:28.125933,Gordon,47,0,35.96
843,2022-09-21 06:16:00.512459,Carol,55,0,23.96
844,2022-09-21 13:09:17.994881,Barton,6,0,45.94
845,2022-09-21 16:42:10.189299,Pearlie,84,0,24.97
846,2022-09-21 18:05:46.290206,Lillian,54,6,17.98
847,2022-09-21 16:01:21.718496,Wayne,34,0,20.97
848,2022-09-21 11:11:02.936315,Judith,53,9,37.95
849,2022-09-21 17:38:21.945121,Tracey,10,4,14.98
850,2022-09-21 13:21:55.868967,Sheldon,11,8,31.96
851,2022-09-21 23:09:05.844999,Heather,23,8,37.96
852,2022-09-21 18:45:56.198733,Shelli,81,1,38.95
853,2022-09-21 00:31:15.380801,Lorenzo,97,7,25.96
854,2022-09-21 03:14:34.401029,Robert,8,2,16.98
855,2022-09-21 06:38:31.096331,Shelli,81,8,45.94
856,2022-09-21 15:33:46.782883,Brenda,25,3,15.98
857,2022-09-21 18:35:05.979447,Evan,33,7,44.95
858,2022-09-21 02:58:42.893707,Rochelle,3,3,37.96
859,2022-09-21 20:59:26.427305,Megan,74,1,8.99
860,2022-09-21 10:44:25.470706,Thomas,18,3,29.96
861,2022-09-21 21:41:07.583655,Brenda,25,2,41.95
862,2022-09-21 10:17:06.026107,David,38,3,31.96
863,2022-09-21 09:37:39.192551,Barton,6,3,17.98
864,2022-09-21 05:33:35.908244,Allen,14,4,31.96
865,2022-09-21 11:41:29.823076,Sheldon,11,0,16.98
866,2022-09-21 12:01:58.161546,Ricky,95,3,17.98
867,2022-09-21 13:48:27.880207,Queenie,48,4,49.94
868,2022-09-21 07:10:24.050394,Tracey,10,6,11.98
869,2022-09-21 03:40:53.899112,Queenie,48,6,21.97
870,2022-09-21 11:14:19.978660,Evan,33,6,27.96
871,2022-09-21 08:16:37.201570,William,29,8,36.96
872,2022-09-21 06:45:53.366669,Wm,27,8,26.96
873,2022-09-21 09:03:50.599488,Tracey,10,0,31.96
874,2022-09-21 04:08:50.546592,Chance,44,9,6.99
875,2022-09-21 02:35:40.753081,Alfred,68,7,15.98
876,2022-09-21 08:24:23.920541,Heather,23,8,31.96
877,2022-09-21 13:20:57.632205,Ricky,95,4,27.97
878,2022-09-21 23:32:36.941426,Pearlie,84,3,47.94
879,2022-09-21 08:16:55.625215,Sunny,70,1,8.99
880,2022-09-22 15:43:27.312053,William,65,6,11.98
881,2022-09-22 02:00:05.720240,Joyce,83,4,29.96
882,2022-09-22 07:51:17.820225,Gordon,47,1,18.97
883,2022-09-22 15:39:44.597188,Shelli,81,7,8.99
884,2022-09-22 15:17:24.791404,Kecia,36,9,17.98
885,2022-09-22 05:21:32.879075,Misty,77,6,15.98
886,2022-09-22 01:41:36.595226,William,29,3,47.94
887,2022-09-22 15:02:25.219916,John,82,6,23.97
888,2022-09-22 03:11:59.120251,Joshua,49,0,6.99
889,2022-09-22 21:56:16.650510,Kecia,36,2,35.95
890,2022-09-22 16:13:49.236264,Agnes,17,6,17.98
891,2022-09-22 21:20:41.069057,Joshua,49,1,51.94
892,2022-09-22 23:26:43.058058,Misty,77,9,37.95
893,2022-09-22 09:56:49.293202,Misty,77,7,16.98
894,2022-09-22 14:31:03.585116,Luz,93,3,8.99
895,2022-09-22 04:14:43.757241,Rochelle,3,6,15.98
896,2022-09-22 21:47:56.457021,Elizabeth,37,1,5.99
897,2022-09-22 08:05:20.918072,Norman,88,0,22.97
898,2022-09-22 02:00:24.006311,Jonathon,15,4,32.96
899,2022-09-23 19:25:37.828441,Brenda,25,8,11.98
900,2022-09-23 04:00:37.632708,Michael,72,0,7.99
901,2022-09-23 14:56:39.035692,Linda,85,1,21.97
902,2022-09-23 02:40:37.339099,William,29,0,5.99
903,2022-09-23 15:29:17.453762,Sheldon,11,8,6.99
904,2022-09-23 03:52:05.263142,Misty,77,7,13.98
905,2022-09-23 04:15:13.042922,Conrad,99,5,22.97
906,2022-09-23 07:55:26.065251,Alfred,68,3,25.97
907,2022-09-23 17:57:39.763845,Sunny,70,6,33.96
908,2022-09-23 08:13:12.702767,Joyce,28,7,40.95
909,2022-09-23 00:38:50.305854,William,96,3,22.97
910,2022-09-23 13:03:26.939763,Suzanne,35,3,8.99
911,2022-09-23 08:54:03.040051,Jonathon,15,8,18.98
912,2022-09-23 12:34:23.419904,Wynell,90,1,11.98
